cycle,Product ID,L1 Category,OLD,NEW,New-Old RL Qty,#Hub OOS karena WH,# New Hub OOS,Improvement in Hub OOS #,Verdict can we reduce oos potential?,Verdict can we mitigate oos?
1,36231,Perawatan Rumah,0,0,0,120,120,0,No,
1,36255,Peralatan Dapur,24,24,0,1,1,0,No,
1,36268,Minuman,0,0,0,2,2,0,No,
1,36280,Vitamin,0,0,0,4,4,0,No,
1,36401,Skincare,0,0,0,7,7,0,No,
1,36402,Skincare,24,32,8,2,2,0,33.33%,
1,36416,Susu & Olahan Susu,0,0,0,1,1,0,No,
1,36451,Tepung & Bahan Kue,0,0,0,169,169,0,No,
1,36452,Makanan & Susu Bayi,0,0,0,3,3,0,No,
1,36454,Makanan & Susu Bayi,60,120,60,46,23,-23,100.00%,
1,36456,Makanan & Susu Bayi,264,408,144,2,2,0,54.55%,
1,36457,Makanan & Susu Bayi,288,396,108,11,8,-3,37.50%,
1,36459,Makanan & Susu Bayi,36,96,60,3,2,-1,166.67%,
1,36473,Snack,36,24,-12,5,8,3,No,
1,36474,Snack,0,0,0,2,2,0,No,
1,36475,Snack,24,0,-24,1,1,0,No,
1,36497,Makanan & Susu Bayi,0,0,0,1,1,0,No,
1,36504,Snack,216,216,0,3,3,0,No,
1,36505,Snack,0,0,0,1,1,0,No,
1,36506,Snack,36,36,0,4,4,0,No,
1,36510,Perawatan Hewan,24,48,24,3,2,-1,100.00%,
1,36511,Obat-obatan,49,49,0,35,35,0,No,
1,36512,Obat-obatan,9,9,0,78,78,0,No,
1,36513,Perawatan Hewan,24,24,0,7,7,0,No,
1,36514,Perawatan Hewan,24,24,0,7,7,0,No,
1,36516,Perawatan Hewan,0,48,48,7,0,-7,100.00%,Yes
1,36591,Minuman,0,55,55,119,0,-119,100.00%,Yes
1,36602,,0,0,0,29,29,0,No,
1,36603,,0,0,0,11,11,0,No,
1,36605,Alat Kesehatan,121,143,22,50,43,-7,18.18%,
1,36644,Kids Selection,0,20,20,28,0,-28,100.00%,Yes
1,36645,Kids Selection,0,63,63,78,0,-78,100.00%,Yes
1,36646,Kids Selection,0,27,27,7,0,-7,100.00%,Yes
1,36648,Tata Rumah,18,52,34,68,24,-44,188.89%,
1,36651,Alat Kesehatan,70,92,22,16,13,-3,31.43%,
1,36652,Alat Kesehatan,32,39,7,24,20,-4,21.88%,
1,36662,Snack,0,0,0,64,64,0,No,
1,36663,Snack,0,0,0,53,53,0,No,
1,36664,Snack,0,48,48,118,0,-118,100.00%,Yes
1,36671,Bahan Masak & Bumbu,60,60,0,40,40,0,No,
1,36673,Bahan Masak & Bumbu,0,0,0,1,1,0,No,
1,36674,Bahan Masak & Bumbu,24,24,0,47,47,0,No,
1,36675,Minuman,40,60,20,8,6,-2,50.00%,
1,36677,Tepung & Bahan Kue,80,80,0,5,5,0,No,
1,36678,Bahan Masak & Bumbu,351,363,12,6,6,0,3.42%,
1,36680,Kebutuhan Pokok,0,0,0,4,4,0,No,
1,36707,Perawatan Hewan,64,64,0,15,15,0,No,
1,36710,Vitamin,0,0,0,14,14,0,No,
1,36716,Perawatan Hewan,0,0,0,52,52,0,No,
1,36717,Perawatan Hewan,0,0,0,57,57,0,No,
1,36719,Perawatan Hewan,0,64,64,37,0,-37,100.00%,Yes
1,36720,Perawatan Hewan,64,64,0,18,18,0,No,
1,36721,Perawatan Hewan,64,64,0,34,34,0,No,
1,36748,Perawatan Diri ,0,0,0,4,4,0,No,
1,36770,Tepung & Bahan Kue,0,0,0,7,7,0,No,
1,36784,Snack,84,156,72,75,41,-34,85.71%,
1,36785,,24,84,60,40,12,-28,250.00%,
1,36796,Vitamin,37,37,0,6,6,0,No,
1,36797,Vitamin,40,40,0,38,38,0,No,
1,36798,Vitamin,18,18,0,38,38,0,No,
1,36799,Vitamin,0,0,0,19,19,0,No,
1,36802,Vitamin,120,50,-70,59,142,83,No,
1,36803,Peralatan Ibu & Bayi,24,57,33,17,8,-9,137.50%,
1,36808,Shampoo & Conditioner,24,24,0,2,2,0,No,
1,36809,Shampoo & Conditioner,72,24,-48,1,3,2,No,
1,36845,Sarapan,0,120,120,9,0,-9,100.00%,Yes
1,36876,Minuman,48,48,0,24,24,0,No,
1,36877,Minuman,0,0,0,30,30,0,No,
1,36878,Minuman,0,0,0,9,9,0,No,
1,36879,Minuman,0,0,0,15,15,0,No,
1,36880,Minuman,0,0,0,1,1,0,No,
1,36916,Makanan & Susu Bayi,0,0,0,11,11,0,No,
1,36917,Bahan Masak & Bumbu,48,48,0,26,26,0,No,
1,36918,Bahan Masak & Bumbu,0,0,0,26,26,0,No,
1,36920,Makanan & Susu Bayi,0,0,0,4,4,0,No,
1,36922,Makanan & Susu Bayi,48,48,0,1,1,0,No,
1,36924,Bahan Masak & Bumbu,0,0,0,9,9,0,No,
1,36926,Bahan Masak & Bumbu,0,0,0,40,40,0,No,
1,36927,Bahan Masak & Bumbu,48,48,0,9,9,0,No,
1,36928,Bahan Masak & Bumbu,0,0,0,71,71,0,No,
1,36929,Bahan Masak & Bumbu,0,0,0,12,12,0,No,
1,36930,Minuman,240,240,0,20,20,0,No,
1,36939,Kebutuhan Pokok,48,48,0,22,22,0,No,
1,36946,Alat Kesehatan,400,600,200,60,40,-20,50.00%,
1,36972,Snack,0,0,0,157,157,0,No,
1,36973,Snack,0,0,0,26,26,0,No,
1,36976,Gas & Air Galon,187,230,43,34,28,-6,22.99%,
1,36979,Peralatan Dapur,78,86,8,188,171,-17,10.26%,
1,36981,Alat Tulis Kantor,115,115,0,76,76,0,No,
1,36989,Make Up,0,0,0,1,1,0,No,
1,36991,Make Up,84,84,0,25,25,0,No,
1,36997,Make Up,19,19,0,14,14,0,No,
1,37011,Tepung & Bahan Kue,90,36,-54,10,25,15,No,
1,37018,Tata Rumah,48,48,0,92,92,0,No,
1,37019,Perawatan Hewan,0,0,0,175,175,0,No,
1,37021,Make Up,72,72,0,133,133,0,No,
1,37033,Kebutuhan Ibu & Bayi,24,36,12,9,6,-3,50.00%,
1,37035,HP & Gadget,0,0,0,44,44,0,No,
1,37048,Snack,90,0,-90,70,70,0,No,
1,37121,Kebersihan Badan,70,84,14,71,60,-11,20.00%,
1,37122,Kebersihan Badan,34,46,12,158,117,-41,35.29%,
1,37123,Kebersihan Badan,40,49,9,85,70,-15,22.50%,
1,37159,Minuman,24,24,0,16,16,0,No,
1,37187,Make Up,0,0,0,39,39,0,No,
1,37199,Make Up,40,40,0,18,18,0,No,
1,37383,Snack,0,0,0,51,51,0,No,
1,37384,Snack,0,0,0,39,39,0,No,
1,37385,Snack,0,0,0,99,99,0,No,
1,37486,Kebutuhan Pokok,0,0,0,14,14,0,No,
1,37487,Kebutuhan Pokok,0,0,0,56,56,0,No,
1,37489,Kebutuhan Pokok,36,36,0,3,3,0,No,
1,37544,Alat Kesehatan,24,24,0,154,154,0,No,
1,37551,Perawatan Hewan,24,24,0,5,5,0,No,
1,37574,Fashion Aksesoris,48,48,0,107,107,0,No,
1,37580,Fashion Aksesoris,84,84,0,131,131,0,No,
1,37658,Snack,0,0,0,168,168,0,No,
1,37659,Snack,90,90,0,57,57,0,No,
1,37660,Snack,0,0,0,104,104,0,No,
1,37661,Snack,0,0,0,131,131,0,No,
1,37662,Snack,0,0,0,56,56,0,No,
1,37663,Snack,0,0,0,65,65,0,No,
1,37665,Cokelat,12,12,0,63,63,0,No,
1,37666,Snack,0,0,0,1,1,0,No,
1,37668,Snack,0,0,0,11,11,0,No,
1,37670,Snack,0,0,0,141,141,0,No,
1,37672,Snack,24,24,0,18,18,0,No,
1,37681,,0,0,0,48,48,0,No,
1,37684,Kebutuhan Cuci Baju,38,38,0,43,43,0,No,
1,37685,Kebutuhan Cuci Baju,112,112,0,140,140,0,No,
1,37687,Perawatan Rumah,96,96,0,129,129,0,No,
1,37688,Peralatan Ibu & Bayi,39,39,0,7,7,0,No,
1,37689,Peralatan Ibu & Bayi,41,41,0,10,10,0,No,
1,37690,Peralatan Ibu & Bayi,64,64,0,24,24,0,No,
1,37813,Perawatan Hewan,0,0,0,73,73,0,No,
1,38444,Perawatan Diri ,120,120,0,83,83,0,No,
1,38446,Perawatan Diri ,72,72,0,10,10,0,No,
1,38449,Susu & Olahan Susu,108,36,-72,2,6,4,No,
1,38450,Susu & Olahan Susu,108,36,-72,6,18,12,No,
1,38735,Susu & Olahan Susu,72,72,0,54,54,0,No,
1,38799,Snack,24,24,0,18,18,0,No,
1,38800,Snack,24,24,0,3,3,0,No,
1,39035,Perawatan Diri ,38,38,0,7,7,0,No,
1,39036,Perawatan Hewan,0,0,0,10,10,0,No,
1,39037,Perawatan Hewan,0,0,0,3,3,0,No,
1,39038,Perawatan Hewan,0,0,0,6,6,0,No,
1,39039,Perawatan Hewan,6,6,0,12,12,0,No,
1,39514,Make Up,30,36,6,1,1,0,20.00%,
1,39515,Make Up,30,36,6,3,3,0,20.00%,
1,40314,Kebutuhan Pokok,60,60,0,34,34,0,No,
1,40315,Perawatan Mulut,6,30,24,2,1,-1,400.00%,
1,40317,Perawatan Mulut,33,33,0,7,7,0,No,
1,40323,Skincare,24,24,0,2,2,0,No,
1,40333,Kebutuhan Ibu & Bayi,32,32,0,2,2,0,No,
1,40350,Snack,108,108,0,52,52,0,No,
1,40351,Snack,120,120,0,57,57,0,No,
1,40352,Snack,120,120,0,60,60,0,No,
1,40374,Obat-obatan,44,44,0,2,2,0,No,
1,40387,Make Up,32,32,0,21,21,0,No,
1,40388,Make Up,0,0,0,15,15,0,No,
1,40389,Make Up,0,0,0,7,7,0,No,
1,40390,Make Up,0,0,0,10,10,0,No,
1,40391,Make Up,0,0,0,9,9,0,No,
1,40392,Make Up,0,0,0,59,59,0,No,
1,40393,Make Up,0,0,0,10,10,0,No,
1,40394,Make Up,0,0,0,15,15,0,No,
1,40395,Make Up,0,0,0,28,28,0,No,
1,40396,Make Up,0,0,0,26,26,0,No,
1,40397,Make Up,0,0,0,8,8,0,No,
1,40398,Make Up,0,0,0,17,17,0,No,
1,40399,Make Up,0,0,0,20,20,0,No,
1,40400,Make Up,0,0,0,6,6,0,No,
1,40401,Make Up,0,0,0,24,24,0,No,
1,40403,Make Up,0,0,0,27,27,0,No,
1,40404,Make Up,0,0,0,23,23,0,No,
1,40405,Make Up,0,0,0,16,16,0,No,
1,40406,Make Up,0,0,0,7,7,0,No,
1,40407,Make Up,0,0,0,21,21,0,No,
1,40408,Make Up,0,0,0,7,7,0,No,
1,40412,Vitamin,48,30,-18,3,5,2,No,
1,40414,Vitamin,48,30,-18,3,5,2,No,
1,40419,Obat-obatan,120,30,-90,3,12,9,No,
1,40422,Obat-obatan,120,30,-90,1,4,3,No,
1,40428,Obat-obatan,60,60,0,6,6,0,No,
1,40456,Shampoo & Conditioner,30,30,0,7,7,0,No,
1,40459,Kebersihan Wajah,30,30,0,7,7,0,No,
1,40462,Perawatan Diri ,84,84,0,1,1,0,No,
1,40630,Sarapan,70,70,0,6,6,0,No,
1,40667,Bahan Masak & Bumbu,70,70,0,4,4,0,No,
1,40701,Snack,96,96,0,2,2,0,No,
1,40726,Minuman,60,60,0,7,7,0,No,
1,40732,Vitamin,60,60,0,2,2,0,No,
1,40774,Kebutuhan Pokok,120,120,0,23,23,0,No,
1,40778,Obat-obatan,100,100,0,2,2,0,No,
1,40832,Make Up,0,0,0,2,2,0,No,
1,40845,Peralatan Dapur,0,0,0,2,2,0,No,
1,40861,Bahan Masak & Bumbu,0,0,0,7,7,0,No,
1,40878,Bahan Masak & Bumbu,0,0,0,2,2,0,No,
1,40884,,0,0,0,10,10,0,No,
1,40886,,0,0,0,11,11,0,No,
1,40887,Snack,0,0,0,12,12,0,No,
1,40924,Peralatan Dapur,0,0,0,7,7,0,No,
2,13,Perawatan Mulut,192,288,96,32,22,-10,50.00%,
2,34,,0,0,0,44,44,0,No,
2,64,Tata Rumah,0,0,0,1,1,0,No,
2,70,,22,22,0,16,16,0,No,
2,116,Alat Kesehatan,112,224,112,97,49,-48,100.00%,
2,153,Makanan & Susu Bayi,0,0,0,28,28,0,No,
2,178,Kebutuhan Cuci Baju,132,168,36,27,22,-5,27.27%,
2,181,Alat Kesehatan,30,30,0,6,6,0,No,
2,191,Makanan & Susu Bayi,72,120,48,17,11,-6,66.67%,
2,199,Bahan Masak & Bumbu,0,0,0,1,1,0,No,
2,209,Obat-obatan,120,144,24,95,80,-15,20.00%,
2,225,Perawatan Diri ,540,936,396,1,1,0,73.33%,
2,234,Sarapan,48,60,12,35,28,-7,25.00%,
2,258,Perawatan Mulut,96,168,72,54,31,-23,75.00%,
2,259,Vitamin,60,110,50,22,12,-10,83.33%,
2,281,Obat-obatan,96,96,0,1,1,0,No,
2,352,Snack,250,350,100,23,17,-6,40.00%,
2,365,Biskuit,272,384,112,45,32,-13,41.18%,
2,418,Alat Kesehatan,0,0,0,138,138,0,No,
2,427,Kebersihan Badan,0,0,0,73,73,0,No,
2,435,Alat Tulis Kantor,0,0,0,4,4,0,No,
2,454,Minuman,0,0,0,24,24,0,No,
2,458,Sarapan,72,72,0,30,30,0,No,
2,492,Vitamin,0,0,0,5,5,0,No,
2,507,Minuman,0,0,0,1,1,0,No,
2,525,Perawatan Rumah,220,220,0,1,1,0,No,
2,551,Kebutuhan Ibu & Bayi,0,0,0,20,20,0,No,
2,561,,170,290,120,8,5,-3,70.59%,
2,567,Alat Kesehatan,24,24,0,14,14,0,No,
2,569,Bahan Masak & Bumbu,1560,2208,648,30,22,-8,41.54%,
2,570,Susu & Olahan Susu,1872,2352,480,1,1,0,25.64%,
2,584,Kebutuhan Ibu & Bayi,0,0,0,8,8,0,No,
2,606,Obat-obatan,0,0,0,1,1,0,No,
2,610,Perawatan Rumah,180,180,0,3,3,0,No,
2,618,Minuman,168,216,48,21,17,-4,28.57%,
2,625,Biskuit,432,576,144,97,73,-24,33.33%,
2,633,Alat Tulis Kantor,0,0,0,1,1,0,No,
2,635,Kebersihan Wajah,48,72,24,35,24,-11,50.00%,
2,658,Sarapan,432,576,144,85,64,-21,33.33%,
2,695,Kebersihan Wajah,0,0,0,17,17,0,No,
2,712,Bahan Masak & Bumbu,696,1068,372,4,3,-1,53.45%,
2,713,Alat Tulis Kantor,336,504,168,1,1,0,50.00%,
2,719,Vitamin,312,312,0,55,55,0,No,
2,724,Perawatan Hewan,105,150,45,30,21,-9,42.86%,
2,733,Tepung & Bahan Kue,0,0,0,26,26,0,No,
2,757,Kebutuhan Pokok,20,20,0,12,12,0,No,
2,765,Alat Tulis Kantor,0,0,0,10,10,0,No,
2,771,Snack,144,150,6,132,127,-5,4.17%,
2,786,Makanan & Susu Bayi,0,0,0,18,18,0,No,
2,830,Bahan Masak & Bumbu,1248,1704,456,27,20,-7,36.54%,
2,844,Obat-obatan,96,156,60,5,4,-1,62.50%,
2,846,Permen,288,288,0,32,32,0,No,
2,847,Obat-obatan,360,360,0,14,14,0,No,
2,853,Snack,0,0,0,10,10,0,No,
2,857,Tepung & Bahan Kue,192,264,72,42,31,-11,37.50%,
2,859,Kebutuhan Pokok,168,264,96,37,24,-13,57.14%,
2,862,Sarapan,48,72,24,24,16,-8,50.00%,
2,865,Bahan Masak & Bumbu,108,132,24,9,8,-1,22.22%,
2,879,Kebutuhan Pokok,288,288,0,1,1,0,No,
2,886,Snack,0,0,0,8,8,0,No,
2,898,Bahan Masak & Bumbu,528,528,0,17,17,0,No,
2,906,Perawatan Mulut,20,20,0,7,7,0,No,
2,916,Sarapan,0,0,0,12,12,0,No,
2,917,Kebutuhan Ibu & Bayi,0,0,0,68,68,0,No,
2,919,Biskuit,48,120,72,2,1,-1,150.00%,
2,921,Sarapan,60,72,12,6,5,-1,20.00%,
2,930,Perawatan Mulut,0,96,96,6,0,-6,100.00%,Yes
2,940,Perawatan Mulut,96,96,0,8,8,0,No,
2,943,Alat Tulis Kantor,0,0,0,41,41,0,No,
2,953,Alat Kesehatan,216,288,72,3,3,0,33.33%,
2,956,Sarapan,240,288,48,159,133,-26,20.00%,
2,957,Biskuit,120,264,144,95,44,-51,120.00%,
2,967,Bahan Masak & Bumbu,72,84,12,3,3,0,16.67%,
2,970,Perawatan Mulut,288,288,0,7,7,0,No,
2,974,Sarapan,228,228,0,1,1,0,No,
2,994,Alat Kesehatan,300,350,50,42,36,-6,16.67%,
2,996,Sarapan,252,300,48,173,146,-27,19.05%,
2,997,Biskuit,336,336,0,23,23,0,No,
2,1000,Biskuit,0,0,0,1,1,0,No,
2,1002,Kebersihan Wajah,456,624,168,208,152,-56,36.84%,
2,1003,Sarapan,360,408,48,29,26,-3,13.33%,
2,1008,Makanan & Susu Bayi,12,24,12,8,4,-4,100.00%,
2,1010,Makanan & Susu Bayi,0,36,36,76,0,-76,100.00%,Yes
2,1017,Bahan Masak & Bumbu,360,420,60,34,30,-4,16.67%,
2,1019,Snack,792,846,54,89,84,-5,6.82%,
2,1026,Perawatan Mulut,48,48,0,20,20,0,No,
2,1027,,504,504,0,25,25,0,No,
2,1036,Sarapan,0,0,0,24,24,0,No,
2,1037,Biskuit,480,480,0,1,1,0,No,
2,1041,Kebutuhan Ibu & Bayi,20,20,0,12,12,0,No,
2,1042,Kebutuhan Ibu & Bayi,44,72,28,12,8,-4,63.64%,
2,1046,Kebutuhan Ibu & Bayi,32,68,36,2,1,-1,112.50%,
2,1047,Kebutuhan Ibu & Bayi,0,0,0,15,15,0,No,
2,1048,Kebutuhan Ibu & Bayi,0,28,28,65,0,-65,100.00%,Yes
2,1049,Sarapan,0,0,0,196,196,0,No,
2,1051,Sarapan,162,162,0,1,1,0,No,
2,1055,Sarapan,126,180,54,113,80,-33,42.86%,
2,1059,Perawatan Hewan,96,144,48,12,8,-4,50.00%,
2,1062,Perawatan Hewan,792,1272,480,6,4,-2,60.61%,
2,1063,Perawatan Hewan,504,672,168,29,22,-7,33.33%,
2,1064,Perawatan Hewan,36,66,30,10,6,-4,83.33%,
2,1065,,240,360,120,13,9,-4,50.00%,
2,1066,Snack,120,120,0,6,6,0,No,
2,1079,Perawatan Rumah,240,240,0,3,3,0,No,
2,1080,Perawatan Rumah,288,288,0,5,5,0,No,
2,1081,Perawatan Rumah,180,180,0,18,18,0,No,
2,1088,Kebutuhan Dapur,144,144,0,2,2,0,No,
2,1090,Kebutuhan Dapur,96,120,24,53,43,-10,25.00%,
2,1092,Kebutuhan Dapur,96,96,0,27,27,0,No,
2,1093,Kebutuhan Dapur,48,48,0,1,1,0,No,
2,1095,Kebutuhan Dapur,240,240,0,10,10,0,No,
2,1096,Kebutuhan Dapur,192,192,0,1,1,0,No,
2,1098,Kebutuhan Dapur,144,144,0,44,44,0,No,
2,1102,Kebutuhan Pokok,0,0,0,8,8,0,No,
2,1103,Kebutuhan Pokok,0,0,0,17,17,0,No,
2,1107,Biskuit,420,540,120,27,21,-6,28.57%,
2,1109,Biskuit,450,570,120,74,59,-15,26.67%,
2,1110,Biskuit,300,300,0,1,1,0,No,
2,1112,Biskuit,570,570,0,9,9,0,No,
2,1115,Biskuit,200,200,0,1,1,0,No,
2,1116,Makanan & Susu Bayi,144,144,0,30,30,0,No,
2,1117,Makanan & Susu Bayi,96,96,0,79,79,0,No,
2,1122,Vitamin,100,100,0,11,11,0,No,
2,1128,Biskuit,432,600,168,9,7,-2,38.89%,
2,1129,Sarapan,1440,1860,420,86,67,-19,29.17%,
2,1132,Biskuit,48,48,0,25,25,0,No,
2,1134,Minuman,1200,1488,288,2,2,0,24.00%,
2,1135,Minuman,264,384,120,27,19,-8,45.45%,
2,1143,Bahan Masak & Bumbu,576,816,240,23,17,-6,41.67%,
2,1147,Alat Tulis Kantor,60,60,0,28,28,0,No,
2,1151,Kebutuhan Pokok,216,288,72,3,3,0,33.33%,
2,1152,Kebutuhan Pokok,504,552,48,4,4,0,9.52%,
2,1157,Otomotif,84,96,12,14,13,-1,14.29%,
2,1160,Perawatan Rumah,120,120,0,1,1,0,No,
2,1164,Perawatan Diri ,84,72,-12,2,3,1,No,
2,1175,Perawatan Mulut,96,96,0,50,50,0,No,
2,1182,Snack,0,0,0,4,4,0,No,
2,1183,Bahan Masak & Bumbu,0,0,0,203,203,0,No,
2,1190,Perawatan Mulut,120,120,0,1,1,0,No,
2,1211,Alat Kesehatan,480,480,0,5,5,0,No,
2,1225,Kebutuhan Cuci Baju,240,312,72,15,12,-3,30.00%,
2,1226,Kebutuhan Cuci Baju,432,552,120,39,31,-8,27.78%,
2,1229,Alat Kesehatan,636,840,204,123,94,-29,32.08%,
2,1240,Snack,990,1296,306,187,143,-44,30.91%,
2,1242,Snack,804,1128,324,92,66,-26,40.30%,
2,1243,Snack,432,624,192,200,139,-61,44.44%,
2,1258,Alat Kesehatan,280,280,0,6,6,0,No,
2,1277,Perawatan Diri ,0,0,0,5,5,0,No,
2,1278,Bahan Masak & Bumbu,288,504,216,26,15,-11,75.00%,
2,1280,Tepung & Bahan Kue,36,60,24,33,20,-13,66.67%,
2,1281,Tepung & Bahan Kue,252,540,288,66,31,-35,114.29%,
2,1282,Tepung & Bahan Kue,96,252,156,63,24,-39,162.50%,
2,1284,Tepung & Bahan Kue,156,264,108,43,26,-17,69.23%,
2,1289,Obat-obatan,24,24,0,6,6,0,No,
2,1296,Biskuit,936,1704,768,184,102,-82,82.05%,
2,1297,Perawatan Rumah,306,570,264,56,31,-25,86.27%,
2,1301,Tepung & Bahan Kue,660,660,0,1,1,0,No,
2,1318,Obat-obatan,336,336,0,4,4,0,No,
2,1326,Kebutuhan Ibu & Bayi,12,12,0,9,9,0,No,
2,1336,Vitamin,192,192,0,11,11,0,No,
2,1337,Obat-obatan,160,200,40,1,1,0,25.00%,
2,1344,Susu & Olahan Susu,0,0,0,1,1,0,No,
2,1348,Susu & Olahan Susu,840,1440,600,84,49,-35,71.43%,
2,1350,Vitamin,0,0,0,182,182,0,No,
2,1362,Kebersihan Badan,135,189,54,16,12,-4,40.00%,
2,1363,Kebersihan Badan,48,72,24,18,12,-6,50.00%,
2,1366,Perawatan Rumah,564,708,144,5,4,-1,25.53%,
2,1368,Alat Kesehatan,24,120,96,7,2,-5,400.00%,
2,1381,Biskuit,30,60,30,11,6,-5,100.00%,
2,1382,Kebutuhan Pokok,180,520,340,44,16,-28,188.89%,
2,1385,Obat-obatan,204,252,48,50,41,-9,23.53%,
2,1388,Alat Kesehatan,310,370,60,10,9,-1,19.35%,
2,1390,Vitamin,150,200,50,1,1,0,33.33%,
2,1394,Obat-obatan,96,108,12,2,2,0,12.50%,
2,1395,Minuman,1044,1044,0,1,1,0,No,
2,1399,Shampoo & Conditioner,24,36,12,6,4,-2,50.00%,
2,1402,Snack,360,360,0,1,1,0,No,
2,1407,Snack,0,0,0,19,19,0,No,
2,1408,Bahan Masak & Bumbu,120,204,84,20,12,-8,70.00%,
2,1409,Kebutuhan Pokok,6432,6432,0,134,134,0,No,
2,1410,Kebutuhan Pokok,5280,6672,1392,146,116,-30,26.36%,
2,1416,Obat-obatan,0,0,0,1,1,0,No,
2,1428,Biskuit,600,810,210,15,12,-3,35.00%,
2,1430,Biskuit,72,144,72,12,6,-6,100.00%,
2,1434,Minuman,2808,3960,1152,1,1,0,41.03%,
2,1436,Sarapan,272,272,0,1,1,0,No,
2,1437,Obat-obatan,0,72,72,1,0,-1,100.00%,Yes
2,1440,Permen,180,180,0,1,1,0,No,
2,1444,Obat-obatan,240,280,40,1,1,0,16.67%,
2,1450,Bahan Masak & Bumbu,264,552,288,16,8,-8,109.09%,
2,1460,Bahan Masak & Bumbu,360,480,120,53,40,-13,33.33%,
2,1461,Bahan Masak & Bumbu,110,140,30,16,13,-3,27.27%,
2,1465,Bahan Masak & Bumbu,760,960,200,58,46,-12,26.32%,
2,1466,Bahan Masak & Bumbu,40,50,10,5,4,-1,25.00%,
2,1468,Bahan Masak & Bumbu,30,50,20,23,14,-9,66.67%,
2,1469,Bahan Masak & Bumbu,90,100,10,60,54,-6,11.11%,
2,1470,Bahan Masak & Bumbu,30,40,10,1,1,0,33.33%,
2,1471,Bahan Masak & Bumbu,210,270,60,39,31,-8,28.57%,
2,1473,Bahan Masak & Bumbu,120,170,50,57,41,-16,41.67%,
2,1475,Bahan Masak & Bumbu,220,290,70,53,41,-12,31.82%,
2,1476,Bahan Masak & Bumbu,90,110,20,6,5,-1,22.22%,
2,1482,Snack,168,168,0,3,3,0,No,
2,1489,Minuman,288,312,24,32,30,-2,8.33%,
2,1490,Minuman,560,880,320,2,2,0,57.14%,
2,1491,Kebutuhan Pokok,96,96,0,5,5,0,No,
2,1493,Snack,130,130,0,4,4,0,No,
2,1494,Snack,20,20,0,4,4,0,No,
2,1496,Sarapan,156,156,0,1,1,0,No,
2,1500,Bahan Masak & Bumbu,1740,2256,516,90,70,-20,29.66%,
2,1502,Bahan Masak & Bumbu,228,300,72,52,40,-12,31.58%,
2,1503,Bahan Masak & Bumbu,540,684,144,70,56,-14,26.67%,
2,1504,Bahan Masak & Bumbu,408,528,120,74,58,-16,29.41%,
2,1507,Kebutuhan Pokok,654,822,168,1,1,0,25.69%,
2,1515,Tepung & Bahan Kue,864,1440,576,40,24,-16,66.67%,
2,1517,Vitamin,144,144,0,2,2,0,No,
2,1518,Vitamin,240,264,24,52,48,-4,10.00%,
2,1524,,150,250,100,40,24,-16,66.67%,
2,1525,Perawatan Rumah,0,48,48,69,0,-69,100.00%,Yes
2,1526,Perawatan Rumah,300,408,108,71,53,-18,36.00%,
2,1534,Snack,480,648,168,52,39,-13,35.00%,
2,1535,,204,288,84,38,27,-11,41.18%,
2,1539,Alat Tulis Kantor,96,96,0,6,6,0,No,
2,1546,Minuman,96,144,48,1,1,0,50.00%,
2,1554,Vitamin,75,125,50,2,2,0,66.67%,
2,1556,Obat-obatan,468,468,0,12,12,0,No,
2,1578,Perawatan Diri ,288,288,0,11,11,0,No,
2,1582,Perawatan Rumah,648,648,0,15,15,0,No,
2,1584,Makanan & Susu Bayi,0,0,0,5,5,0,No,
2,1585,Makanan & Susu Bayi,0,0,0,32,32,0,No,
2,1587,Makanan & Susu Bayi,0,0,0,18,18,0,No,
2,1603,Kebersihan Badan,276,264,-12,1,2,1,No,
2,1606,Kebersihan Badan,12,36,24,14,5,-9,200.00%,
2,1607,Kebersihan Badan,168,192,24,47,42,-5,14.29%,
2,1609,Kebutuhan Cuci Baju,156,228,72,1,1,0,46.15%,
2,1619,Sarapan,144,192,48,2,2,0,33.33%,
2,1620,Sarapan,72,72,0,1,1,0,No,
2,1623,Perawatan Rumah,396,648,252,9,6,-3,63.64%,
2,1624,Perawatan Rumah,288,516,228,51,29,-22,79.17%,
2,1637,Perawatan Mulut,672,816,144,3,3,0,21.43%,
2,1643,,480,672,192,55,40,-15,40.00%,
2,1649,Perawatan Hewan,24,24,0,1,1,0,No,
2,1651,Kebutuhan Pokok,20,40,20,21,11,-10,100.00%,
2,1665,Minuman,192,336,144,28,16,-12,75.00%,
2,1668,Susu & Olahan Susu,576,816,240,8,6,-2,41.67%,
2,1670,Alat Kesehatan,60,120,60,8,4,-4,100.00%,
2,1672,Sarapan,228,312,84,63,47,-16,36.84%,
2,1676,Bahan Masak & Bumbu,360,360,0,4,4,0,No,
2,1679,Sarapan,48,96,48,7,4,-3,100.00%,
2,1680,Sarapan,100,150,50,14,10,-4,50.00%,
2,1683,Susu & Olahan Susu,120,144,24,4,4,0,20.00%,
2,1697,Minuman,1176,1728,552,1,1,0,46.94%,
2,1698,Minuman,552,864,312,1,1,0,56.52%,
2,1735,Bahan Masak & Bumbu,216,264,48,8,7,-1,22.22%,
2,1736,Bahan Masak & Bumbu,552,552,0,1,1,0,No,
2,1752,Tepung & Bahan Kue,216,300,84,18,13,-5,38.89%,
2,1765,Tepung & Bahan Kue,0,0,0,15,15,0,No,
